-39.185177999805994  752.4180480726138
-37.41330968317097  759.6064856790929
-35.84052769424774  783.994104538659
-34.16820254146862  799.6977048132162
-32.49587738868949  814.3881695861894
-30.82355223591037  830.0917698607466
-29.151227083131243  847.8216411384728
-27.47890193035212  859.9792671574849
-25.806576777572992  874.1631641796657
-24.13425162479387  889.3601967034308
-22.461926472014742  904.050661476404
-20.78960131923562  919.2476940001693
-17.444951013677368  949.6417590476997
-16.051346719694763  960.2796818143352
-14.100300708119114  987.1277726063206
-12.42797555533999  996.7525598713717
-10.656107238704962  1008.8378190688422
-9.06341661701056  1020.7059778016874
-7.4110000970026135  1044.369928445836
-5.73867494422349  1062.099799723562
-4.066349791444367  1078.8165354997038
-2.3940246386652433  1097.052974528222
-0.6221563220302144  1109.8619019411096
0.6719048080964853  1137.0718268408036
2.344229960875616  1151.7622916137768
4.016555113654739  1173.5447048978401
5.688880266433863  1195.3271181819036
7.361205419212993  1220.993217555374
9.033530571992117  1244.295334091814
10.805398888627138  1263.7861313603887
12.378180877550363  1293.0946940847932
14.050506030329487  1318.929649375194
15.72283118310861  1346.7908756687636
17.395156335887734  1373.1323987099565
19.06748148866687  1401.5001927543183
20.739806641445995  1433.4139610542252
22.272771364826852  1453.5753575357537
24.08445694700424  1487.1101426381954
25.756782099783365  1505.684293500575
28.822711546545094  1558.5361954998918
30.435310801010672  1583.5751157533336
32.16736185210334  1609.1929705791092
33.83968700488248  1634.521358118718
35.5120121576616  1659.8497456583266
37.184337310440725  1684.164997696351
38.77304620558088  1710.1012665369103
40.46926171768543  1740.3216512127406
42.201312768778095  1756.2664742257703
45.267242215539824  1807.7675288896412
46.93956736831895  1833.602484180042
48.611892521098085  1858.930871719651
50.26430904110603  1880.5685513606306
50.98101982086851  1909.081079048076
52.51398454424937  1917.1861630607505
54.18630969702849  1943.0211183511515
55.858634849807615  1971.81105218784
57.53096000258675  1992.4959020118536
59.30282831922176  2004.4605498400879
60.59688944934848  2038.7624232508724
62.269214602127605  2055.985726777806
63.94153975490673  2079.287843314246
65.61386490768585  2099.043985595141
67.28619006046497  2120.3198311284123
68.9585152132441  2140.075973409307
70.63084036602322  2161.8583866933704
72.30316551880234  2174.5225804631746
73.97549067158148  2190.7327484885245
75.6478158243606  2205.423213261497
77.30023234436855  2224.8898882562253
78.99246612991884  2238.8566848137807
80.66479128269798  2246.4552010756634
82.33711643547711  2254.053717337546
84.00944158825622  2259.1193948454675
85.68176674103536  2265.704775605766
89.02641704659361  2291.0331631453746
90.69874219937272  2302.177653662802
92.37106735215185  2306.23019566914
94.04339250493099  2310.7893054262695
95.7157176577101  2314.8418474326068
97.38804281048924  2319.9075249405287
99.06036796326835  2322.4403636944894
100.73269311604749  2324.4666346976583
102.4050182688266  2325.9863379500343
104.07734342160573  2322.4403636944894
105.74966857438484  2318.387821688152
107.42199372716398  2312.815576429438
109.09431887994312  2300.151382659634
110.62728360332396  2274.822995120025
113.24725967601127  2210.9954585202113
114.25065476767874  2167.4306319520842
114.94745691467004  2122.852669882373
115.36553820286481  2074.9820174325127
115.78361949105961  2025.5916617302757
116.61978206744918  1913.1336210544132
117.49078475118829  1743.6867084144315
117.96693288496569  1679.0993201884291
118.24565374376222  1624.3900031028745
119.54635108481263  1457.830526642408
119.75539172891003  1353.882824179854
120.34269639565984  1003.048473345503
120.3825136612022  1176.077543651801
120.56832756706653  1100.5989487837671
120.66123451999873  1031.7057346760316
121.00963559349437  963.3190883190882
121.7761179551848  867.5777834193675
121.91547838458307  791.5926208005415
122.50079218805577  748.1898959126681
122.54260031687524  718.6468646864687
122.75164096097264  545.4006939155452
123.03036181976914  440.5411695015655
123.30908267856567  356.9574906208568
123.83168428880914  241.8399692533353
124.09879177848914  178.6456423420118
124.37751263728568  116.84437674536684
124.65623349608221  65.17446616456482
125.12076826074305  15.02425883613978
126.37501212532739  1
128.0473372781065  1
129.7395710636568  1
131.3919875836648 1
133.06431273644392  1
134.736637889223  1
136.40896304200214  1
138.08128819478128  1
139.77352198033157  1
